Handle,Title,Body (HTML),Vendor,Standardized Product Type,Custom Product Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
brocade-red-fabric,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-12-24at12.29.16_3.jpg?v=1641027884,2,,,,,,,,,,,,,,,,,,,,,,
satin-georgette-tye-and-dye-off-white-fabric,Satin Georgette Tye and dye Off White Fabric,<p><br></p>,Saroj Fabrics,,Georgette Printed,"FABRICS, Georgette, Georgette Printed, Multicolor, New, New September, Normal, off white, ready",TRUE,Title,Default Title,,,,,S853470,40,shopify,9,deny,manual,137.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-12-29at13.07.27.jpg?v=1641122892,1,,FALSE,Buy Beige Multicolor Georgette Printed Fabric Online,Beige Multicolor Georgette Printed Fabric,,,,,,,,,,,,,,,g,,,active
satin-georgette-tye-and-dye-off-white-fabric,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-12-29at13.07.27_1.jpg?v=1641122908,2,,,,,,,,,,,,,,,,,,,,,,
satin-georgette-tye-and-dye-off-white-fabric-1,Satin Georgette Tye and dye Off White Fabric,<p><br></p>,Saroj Fabrics,,Georgette Printed,"FABRICS, Georgette, Georgette Printed, Multicolor, New, New September, Normal, off white, ready",TRUE,Title,Default Title,,,,,S853470,40,shopify,8,deny,manual,137.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-12-29at13.07.27_2.jpg?v=1641123143,1,,FALSE,Buy Beige Multicolor Georgette Printed Fabric Online,Beige Multicolor Georgette Printed Fabric,,,,,,,,,,,,,,,g,,,active
satin-georgette-tye-and-dye-off-white-fabric-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-12-29at13.07.27_3.jpg?v=1641123159,2,,,,,,,,,,,,,,,,,,,,,,
satin-georgette-tye-and-dye-pastel-pink-fabric,Satin Georgette Tye and dye Pastel Pink Fabric.,<p><br></p>,Saroj Fabrics,,Georgette Printed,"FABRICS, Georgette, Georgette Printed, Multicolor, New, New September, Normal, pastel pink, ready",TRUE,Title,Default Title,,,,,S853470,40,shopify,16,deny,manual,137.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-12-29at13.07.27_4.jpg?v=1641123509,1,,FALSE,Buy Beige Multicolor Georgette Printed Fabric Online,Beige Multicolor Georgette Printed Fabric,,,,,,,,,,,,,,,g,,,active
satin-georgette-tye-and-dye-pastel-pink-fabric,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-12-29at13.07.27_5.jpg?v=1641123525,2,,,,,,,,,,,,,,,,,,,,,,
satin-georgette-tye-and-dye-sky-blue-fabric,Satin Georgette Tye and dye Sky Blue Fabric.,<p><br></p>,Saroj Fabrics,,Georgette Printed,"FABRICS, Georgette, Georgette Printed, Multicolor, New, New September, Normal, ready, sky blue",TRUE,Title,Default Title,,,,,S853470,40,shopify,16,deny,manual,137.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-12-29at13.07.27_6.jpg?v=1641123682,1,,FALSE,Buy Beige Multicolor Georgette Printed Fabric Online,Beige Multicolor Georgette Printed Fabric,,,,,,,,,,,,,,,g,,,active
satin-georgette-tye-and-dye-sky-blue-fabric,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-12-29at13.07.27_7.jpg?v=1641123698,2,,,,,,,,,,,,,,,,,,,,,,
satin-georgette-tye-and-dye-blue-fabric,Satin Georgette Tye and dye  Blue Fabric.,<p><br></p>,Saroj Fabrics,,Georgette Printed,"blue, FABRICS, Georgette, Georgette Printed, Multicolor, New, New September, Normal, ready",TRUE,Title,Default Title,,,,,S853470,40,shopify,11,deny,manual,137.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-12-29at13.07.27_8.jpg?v=1641123889,1,,FALSE,Buy Beige Multicolor Georgette Printed Fabric Online,Beige Multicolor Georgette Printed Fabric,,,,,,,,,,,,,,,g,,,active
satin-georgette-tye-and-dye-blue-fabric,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-12-29at13.07.27_9.jpg?v=1641123910,2,,,,,,,,,,,,,,,,,,,,,,
satin-georgette-tye-and-dye-blue-fabric-1,Satin Georgette Tye and dye  Blue Fabric.,<p><br></p>,Saroj Fabrics,,Georgette Printed,"blue, FABRICS, Georgette, Georgette Printed, Multicolor, New, New September, Normal, ready",TRUE,Title,Default Title,,,,,S853470,40,shopify,16,deny,manual,137.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-12-29at13.07.27_11.jpg?v=1641124095,1,,FALSE,Buy Beige Multicolor Georgette Printed Fabric Online,Beige Multicolor Georgette Printed Fabric,,,,,,,,,,,,,,,g,,,active
satin-georgette-tye-and-dye-blue-fabric-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-12-29at13.07.27_12.jpg?v=1641124110,2,,,,,,,,,,,,,,,,,,,,,,
satin-georgette-tye-and-dye-brown-fabric,Satin Georgette Tye and dye  Brown Fabric.,<p><br></p>,Saroj Fabrics,,Georgette Printed,"brown, FABRICS, Georgette, Georgette Printed, Multicolor, New, New September, Normal, ready",TRUE,Title,Default Title,,,,,S853470,40,shopify,16,deny,manual,137.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-12-29at13.07.27_13.jpg?v=1641124289,1,,FALSE,Buy Beige Multicolor Georgette Printed Fabric Online,Beige Multicolor Georgette Printed Fabric,,,,,,,,,,,,,,,g,,,active
satin-georgette-tye-and-dye-brown-fabric,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-12-29at13.07.27_14.jpg?v=1641124310,2,,,,,,,,,,,,,,,,,,,,,,
satin-georgette-tye-and-dye-green-fabric,Satin Georgette Tye and dye  Green Fabric.,<p><br></p>,Saroj Fabrics,,Georgette Printed,"FABRICS, Georgette, Georgette Printed, green, Multicolor, New, New September, Normal, ready",TRUE,Title,Default Title,,,,,S853470,40,shopify,16,deny,manual,137.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-12-29at13.07.27_15.jpg?v=1641124494,1,,FALSE,Buy Beige Multicolor Georgette Printed Fabric Online,Beige Multicolor Georgette Printed Fabric,,,,,,,,,,,,,,,g,,,active
satin-georgette-tye-and-dye-green-fabric,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-12-29at13.07.27_16.jpg?v=1641124511,2,,,,,,,,,,,,,,,,,,,,,,
satin-georgette-tye-and-dye-black-fabric,Satin Georgette Tye and dye  Black Fabric.,<p><br></p>,Saroj Fabrics,,Georgette Printed,"black, FABRICS, Georgette, Georgette Printed, Multicolor, New, New September, Normal, ready",TRUE,Title,Default Title,,,,,S853470,40,shopify,16,deny,manual,137.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-12-29at13.07.27_17.jpg?v=1641124704,1,,FALSE,Buy Beige Multicolor Georgette Printed Fabric Online,Beige Multicolor Georgette Printed Fabric,,,,,,,,,,,,,,,g,,,active
satin-georgette-tye-and-dye-black-fabric,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-12-29at13.07.27_18.jpg?v=1641124720,2,,,,,,,,,,,,,,,,,,,,,,
satin-georgette-tye-and-dye-off-white-fabric-2,Satin Georgette Tye and dye  Off White Fabric.,<p><br></p>,Saroj Fabrics,,Georgette Printed,"FABRICS, Georgette, Georgette Printed, Multicolor, New, New September, Normal, off white, ready",TRUE,Title,Default Title,,,,,S853470,40,shopify,8,deny,manual,137.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-12-29at13.07.27_19.jpg?v=1641126417,1,,FALSE,Buy Beige Multicolor Georgette Printed Fabric Online,Beige Multicolor Georgette Printed Fabric,,,,,,,,,,,,,,,g,,,active
satin-georgette-tye-and-dye-off-white-fabric-2,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-12-29at13.07.27_20.jpg?v=1641126431,2,,,,,,,,,,,,,,,,,,,,,,
satin-georgette-tye-and-dye-pink-fabric,Satin Georgette Tye and dye  Pink Fabric,<p><br></p>,Saroj Fabrics,,Georgette Printed,"FABRICS, Georgette, Georgette Printed, Multicolor, New, New September, Normal, pink, ready",TRUE,Title,Default Title,,,,,S853470,40,shopify,16,deny,manual,137.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-12-29at13.07.47.jpg?v=1641126622,1,,FALSE,Buy Beige Multicolor Georgette Printed Fabric Online,Beige Multicolor Georgette Printed Fabric,,,,,,,,,,,,,,,g,,,active
satin-georgette-tye-and-dye-pink-fabric,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-12-29at13.07.47_1.jpg?v=1641126637,2,,,,,,,,,,,,,,,,,,,,,,
satin-georgette-tye-and-dye-red-fabric,Satin Georgette Tye and dye  Red Fabric,<p><br></p>,Saroj Fabrics,,Georgette Printed,"FABRICS, Georgette, Georgette Printed, Multicolor, New, New September, Normal, ready, red",TRUE,Title,Default Title,,,,,S853470,40,shopify,2,deny,manual,137.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-12-29at13.07.47_2.jpg?v=1641126853,1,,FALSE,Buy Beige Multicolor Georgette Printed Fabric Online,Beige Multicolor Georgette Printed Fabric,,,,,,,,,,,,,,,g,,,active
satin-georgette-tye-and-dye-red-fabric,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-12-29at13.07.47_3.jpg?v=1641126869,2,,,,,,,,,,,,,,,,,,,,,,
satin-georgette-tye-and-dye-peach-fabric,Satin Georgette Tye and dye Peach Fabric,<p><br></p>,Saroj Fabrics,,Georgette Printed,"FABRICS, Georgette, Georgette Printed, Multicolor, New, New September, Normal, peach, ready",TRUE,Title,Default Title,,,,,S853470,40,shopify,8,deny,manual,137.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-12-29at13.07.47_4.jpg?v=1641127101,1,,FALSE,Buy Beige Multicolor Georgette Printed Fabric Online,Beige Multicolor Georgette Printed Fabric,,,,,,,,,,,,,,,g,,,active
satin-georgette-tye-and-dye-peach-fabric,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-12-29at13.07.47_5.jpg?v=1641127117,2,,,,,,,,,,,,,,,,,,,,,,
satin-georgette-tye-and-dye-off-white-fabric-3,Satin Georgette Tye and dye Off White Fabric,<p><br></p>,Saroj Fabrics,,Georgette Printed,"FABRICS, Georgette, Georgette Printed, Multicolor, New, New September, Normal, off white, ready",TRUE,Title,Default Title,,,,,S853470,40,shopify,16,deny,manual,137.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-12-29at13.07.47_6.jpg?v=1641127300,1,,FALSE,Buy Beige Multicolor Georgette Printed Fabric Online,Beige Multicolor Georgette Printed Fabric,,,,,,,,,,,,,,,g,,,active
satin-georgette-tye-and-dye-off-white-fabric-3,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-12-29at13.07.47_7.jpg?v=1641127315,2,,,,,,,,,,,,,,,,,,,,,,
satin-georgette-tye-and-dye-blue-fabric-2,Satin Georgette Tye and dye Blue Fabric,<p><br></p>,Saroj Fabrics,,Georgette Printed,"blue, FABRICS, Georgette, Georgette Printed, Multicolor, New, New September, Normal, ready",TRUE,Title,Default Title,,,,,S853470,40,shopify,16,deny,manual,137.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-12-29at13.07.47_8.jpg?v=1641127530,1,,FALSE,Buy Beige Multicolor Georgette Printed Fabric Online,Beige Multicolor Georgette Printed Fabric,,,,,,,,,,,,,,,g,,,active
satin-georgette-tye-and-dye-blue-fabric-2,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-12-29at13.07.47_9.jpg?v=1641127546,2,,,,,,,,,,,,,,,,,,,,,,
satin-georgette-tye-and-dye-yellow-fabric,Satin Georgette Tye and dye Yellow Fabric,<p><br></p>,Saroj Fabrics,,Georgette Printed,"FABRICS, Georgette, Georgette Printed, Multicolor, New, New September, Normal, ready, yellow",TRUE,Title,Default Title,,,,,S853470,40,shopify,16,deny,manual,137.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-12-29at13.07.47_10.jpg?v=1641127718,1,,FALSE,Buy Beige Multicolor Georgette Printed Fabric Online,Beige Multicolor Georgette Printed Fabric,,,,,,,,,,,,,,,g,,,active
satin-georgette-tye-and-dye-yellow-fabric,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-12-29at13.07.47_11.jpg?v=1641127733,2,,,,,,,,,,,,,,,,,,,,,,
satin-georgette-tye-and-dye-pink-fabric-1,Satin Georgette Tye and dye Pink Fabric,<p><br></p>,Saroj Fabrics,,Georgette Printed,"FABRICS, Georgette, Georgette Printed, Multicolor, New, New September, Normal, pink, ready",TRUE,Title,Default Title,,,,,S853470,40,shopify,16,deny,manual,137.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-12-29at13.07.47_12.jpg?v=1641127940,1,,FALSE,Buy Beige Multicolor Georgette Printed Fabric Online,Beige Multicolor Georgette Printed Fabric,,,,,,,,,,,,,,,g,,,active
satin-georgette-tye-and-dye-pink-fabric-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-12-29at13.07.47_13.jpg?v=1641127954,2,,,,,,,,,,,,,,,,,,,,,,
silk-blue-printed-fabric-1,Silk Blue Printed Fabric,,Saroj Fabrics,,Silk Printed,"blue, Cotton Printed, FABRICS, New July, New September, Normal, ready, Silk Printed",TRUE,Title,Default Title,,,,,S853517,40,shopify,16,deny,manual,537.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-12-29at13.07.47_14.jpg?v=1641129018,1,,FALSE,Buy Cotton Silk Printed Fabric Online,Cotton Silk Printed Fabric,,,,,,,,,,,,,,,g,,,active
silk-blue-printed-fabric-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-12-29at13.07.47_15.jpg?v=1641129031,2,,,,,,,,,,,,,,,,,,,,,,
pleated-velvet-english-beige-fabric,Pleated Velvet English Beige Fabric.,,Saroj Fabrics,,Pleated Georgette,"44 Inch, english beige, FABRICS, New, New July, New September, Normal, Pleated Georgette, ready",TRUE,Title,Default Title,,,,,S853497,45,shopify,16,deny,manual,337.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-12-28at14.09.47_2.jpg?v=1641204636,1,,FALSE,Buy Red Small Pleated Georgette Fabric Online,,,,,,,,,,,,,,,,g,,,active
pleated-velvet-english-beige-fabric,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-12-28at14.09.47_3.jpg?v=1641204653,2,,,,,,,,,,,,,,,,,,,,,,
pleated-velvet-red-fabric,Pleated Velvet Red Fabric.,,Saroj Fabrics,,Pleated Georgette,"44 Inch, FABRICS, New, New July, New September, Normal, Pleated Georgette, ready, red",TRUE,Title,Default Title,,,,,S853497,45,shopify,11,deny,manual,337.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-12-28at14.09.47_4.jpg?v=1641204934,1,,FALSE,Buy Red Small Pleated Georgette Fabric Online,,,,,,,,,,,,,,,,g,,,active
pleated-velvet-red-fabric,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-12-28at14.09.47_6.jpg?v=1641204948,2,,,,,,,,,,,,,,,,,,,,,,
pleated-velvet-turquoise-green-fabric,Pleated Velvet Turquoise Green Fabric.,,Saroj Fabrics,,Pleated Georgette,"44 Inch, FABRICS, New, New July, New September, Normal, Pleated Georgette, ready, turquoise green",TRUE,Title,Default Title,,,,,S853497,45,shopify,8,deny,manual,337.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-12-28at14.09.47_7.jpg?v=1641205711,1,,FALSE,Buy Red Small Pleated Georgette Fabric Online,,,,,,,,,,,,,,,,g,,,active
pleated-velvet-turquoise-green-fabric,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-12-28at14.09.47_8.jpg?v=1641205728,2,,,,,,,,,,,,,,,,,,,,,,
pleated-velvet-black-fabric,Pleated Velvet Black Fabric.,,Saroj Fabrics,,Pleated Georgette,"44 Inch, black, FABRICS, New, New July, New September, Normal, Pleated Georgette, ready",TRUE,Title,Default Title,,,,,S853497,45,shopify,16,deny,manual,337.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-12-28at14.09.47_9.jpg?v=1641205935,1,,FALSE,Buy Red Small Pleated Georgette Fabric Online,,,,,,,,,,,,,,,,g,,,active
pleated-velvet-black-fabric,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-12-28at14.09.47_10.jpg?v=1641205948,2,,,,,,,,,,,,,,,,,,,,,,
pleated-velvet-pastel-blue-fabric,Pleated Velvet Pastel Blue Fabric.,,Saroj Fabrics,,Pleated Georgette,"44 Inch, FABRICS, New, New July, New September, Normal, pastel blue, Pleated Georgette, ready",TRUE,Title,Default Title,,,,,S853497,45,shopify,16,deny,manual,337.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-12-28at14.09.47_11.jpg?v=1641206140,1,,FALSE,Buy Red Small Pleated Georgette Fabric Online,,,,,,,,,,,,,,,,g,,,active
pleated-velvet-pastel-blue-fabric,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-12-28at14.09.47_12.jpg?v=1641206162,2,,,,,,,,,,,,,,,,,,,,,,
pleated-velvet-pastel-pink-fabric,Pleated Velvet Pastel Pink Fabric.,,Saroj Fabrics,,Pleated Georgette,"44 Inch, FABRICS, New, New July, New September, Normal, pastel pink, Pleated Georgette, ready",TRUE,Title,Default Title,,,,,S853497,45,shopify,16,deny,manual,337.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-12-28at14.09.47_14.jpg?v=1641206520,1,,FALSE,Buy Red Small Pleated Georgette Fabric Online,,,,,,,,,,,,,,,,g,,,active
pleated-velvet-pastel-pink-fabric,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-12-28at14.09.47_15.jpg?v=1641206535,2,,,,,,,,,,,,,,,,,,,,,,
pleated-velvet-neavy-blue-fabric,Pleated Velvet Neavy Blue Fabric.,,Saroj Fabrics,,Pleated Georgette,"44 Inch, FABRICS, neavy blue, New, New July, New September, Normal, Pleated Georgette, ready",TRUE,Title,Default Title,,,,,S853497,45,shopify,16,deny,manual,337.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-12-28at14.09.47_16.jpg?v=1641206835,1,,FALSE,Buy Red Small Pleated Georgette Fabric Online,,,,,,,,,,,,,,,,g,,,active
pleated-velvet-neavy-blue-fabric,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-12-28at14.09.47_17.jpg?v=1641206853,2,,,,,,,,,,,,,,,,,,,,,,
pleated-printed-georgette-white-fabric,Pleated Printed Georgette White Fabric.,,Saroj Fabrics,,Pleated Georgette,"44 Inch, FABRICS, New, New July, New September, Normal, Pleated Georgette, ready, white",TRUE,Title,Default Title,,,,,S853499,45,shopify,0,deny,manual,287.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-12-28at14.09.47_18.jpg?v=1641208058,1,,FALSE,Buy Red Small Pleated Georgette Fabric Online,,,,,,,,,,,,,,,,g,,,active
pleated-printed-georgette-white-fabric,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-12-28at14.09.47_19.jpg?v=1641208079,2,,,,,,,,,,,,,,,,,,,,,,
pleated-printed-georgette-blue-fabric,Pleated Printed Georgette Blue Fabric.,,Saroj Fabrics,,Pleated Georgette,"44 Inch, blue, FABRICS, New, New July, New September, Normal, Pleated Georgette, ready",TRUE,Title,Default Title,,,,,S853499,45,shopify,0,deny,manual,287.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-12-28at14.09.47_20.jpg?v=1641208438,1,,FALSE,Buy Red Small Pleated Georgette Fabric Online,,,,,,,,,,,,,,,,g,,,active
pleated-printed-georgette-blue-fabric,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-12-28at14.09.47_21.jpg?v=1641208468,2,,,,,,,,,,,,,,,,,,,,,,
pleated-printed-georgette-white-fabric-1,Pleated Printed Georgette White Fabric.,,Saroj Fabrics,,Pleated Georgette,"44 Inch, FABRICS, New, New July, New September, Normal, Pleated Georgette, ready, white",TRUE,Title,Default Title,,,,,S853499,45,shopify,16,deny,manual,287.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-12-28at14.09.47_22.jpg?v=1641208751,1,,FALSE,Buy Red Small Pleated Georgette Fabric Online,,,,,,,,,,,,,,,,g,,,active
pleated-printed-georgette-white-fabric-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-12-28at14.09.47_23.jpg?v=1641208770,2,,,,,,,,,,,,,,,,,,,,,,
pleated-printed-georgette-white-fabric-2,Pleated Printed Georgette White Fabric.,,Saroj Fabrics,,Pleated Georgette,"44 Inch, FABRICS, New, New July, New September, Normal, Pleated Georgette, ready, white",TRUE,Title,Default Title,,,,,S853499,45,shopify,0,deny,manual,287.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-12-28at14.10.15_2.jpg?v=1641209314,1,,FALSE,Buy Red Small Pleated Georgette Fabric Online,,,,,,,,,,,,,,,,g,,,active
pleated-printed-georgette-white-fabric-2,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-12-28at14.10.15_3.jpg?v=1641209340,2,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cotton-neavy-blue-printed-fabric,Cotton Pashmina Neavy Blue Printed Fabric,<p> Cotton Fabric</p>,Saroj Fabrics,,Cotton Printed,"Cotton, Cotton Printed, FABRICS, Geometric Design, neavy blue, New May, Normal, ready, Summer",TRUE,Title,Default Title,,,,,GK339975,40,shopify,16,deny,manual,187.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-12-24at12.25.32_12.jpg?v=1640528174,1,,FALSE,Buy Blue Geometric Design Cotton  Fabric Online,Blue Geometric Design Cotton  Fabric,,,,,,,,,,,,,,,g,,,active
